drug_1	drug_2
DB00175	DB00678
DB01076	DB11672
DB11841	DB02709
DB13946	DB05253
DB00083	DB00042
DB00608	DB01118
DB00641	DB09230
DB05039	DB00983
DB02656	DB02546
DB00115	DB00158
DB00413	DB06649
DB00563	DB13073
DB00321	DB00125
DB00112	DB00727
DB00254	DB00421
DB06282	DB04743
DB05381	DB01708
DB00148	DB15073
DB01128	DB06233
DB00331	DB00937
DB00966	DB09232
DB01274	DB01409
DB01188	DB00987
DB13044	DB01248
DB04888	DB00734
DB00553	DB12216
DB11404	DB01009
DB00675	DB00641
DB02709	DB06151
DBSALT000858	DB00455
DB01175	DB00620
DB02709	DB00471
DB00130	DB00125
DB00784	DB00341
DB04545	DB05018
DB02224	DB00126
DB00997	DB00820
DB01212	DB01606
DB00188	DB11956
DB00512	DB01045
DB12582	DB01045
DB14953	DB00072
DB11638	DB01041
DB02656	DB12904
DB12085	DB06235
DB00422	DB00745
DB00619	DB00586
DB04861	DB00678
DB05984	DB00331
DB11648	DB08912
DB09298	DB00343
DB00134	DB01956
DB08912	DB12703
DB00159	DB14487
DB00083	DB01229
DB12944	DB00939
DB01412	DB01114
DB01409	DB00986
DB00150	DB02959
DB13961	DB00641
DB00927	DB00448
DB01060	DB00537
DB01852	DB04216
DB00482	DB00641
DB05521	DB11954
DB01225	DB09108
DB06151	DB03756
DB01255	DB00182
DB01166	DB00966
DB01076	DB00815
DB00887	DB01080
DB04854	DB00381
DB04854	DB00331
DB00768	DB08906
DB06151	DB00166
DB00393	DB00166
DB04878	DB00284
DB00997	DB00316
DB08873	DB00683
DB01259	DB12703
DB00060	DB00169
DB00112	DB08935
DB01073	DB15499
DB00537	DB00302
DB00997	DB12303
DB01261	DB12934
DB00822	DB01037
DB02959	DB00472
DB14780	DB00155
DB12298	DB00331
DB01235	DB00714
DB01222	DB12422
DB00201	DB02959
DB00207	DB00162
DB01409	DB08906
DB01296	DB00316
DB00608	DB00997
DB01234	DB12248
DB00747	DB12248
DB08905	DB00166
DB01276	DB09038
DB11838	DB00563
DB00864	DB06210
DB06650	DB06210
DB01261	DB01252
DB05984	DB11967
DB01085	DB06702
DB01085	DB00496
DB00590	DB01216
DB11838	DB00471
DB00814	DB00465
DB06999	DB12429
DB06751	DB00586
DB00072	DB00073
DB06342	DB00073
DB12870	DB00993
DB00060	DB00722
DB00678	DB00808
DB09112	DB12060
DB11672	DB06543
DB01261	DB01611
DB00515	DB00855
DB15399	DB08831
DB00584	DB05794
DB00768	DB14596
DB01076	DB00699
DB14596	DB00207
DB01072	DB12855
DB01234	DB00412
DB00181	DB00704
DB12153	DB02709
DB00833	DB09324
DB06176	DB01229
DB05889	DB06287
DB00515	DB12565
DB01234	DB00963
DB05521	DB08873
DB00398	DB12226
DB06800	DB01248
DB03310	DB00155
DB01047	DB06151
DB00254	DB00196
DB00112	DB06400
DB01039	DB12866
DB09035	DB12908
DB01183	DB01452
DB00465	DB06781
DB04216	DB11248
DB01234	DB00512
DB01656	DB00471
DB00996	DB00712
DB00563	DB05134
DB00911	DB01007
DB00530	DB00560
DB01076	DB01611
DB00188	DB00629
DB08896	DB00945
DB00254	DB11629
DB00916	DB11629
DB11629	DB00935
DB00602	DB11629
DB11629	DB00484
DB00507	DB00643
DB05109	DB05015
DB01367	DB11947
DB06543	DB11248
DB01065	DB01043
DB12429	DB00333
DB06595	DB02546
DB00997	DB00305
DB06589	DB06210
DB00967	DB00860
DB01132	DB00912
DB13083	DB00162
DB01091	DB00857
DB00145	DB00158
DB11195	DB00151
DB00438	DB09060
DB00159	DB01076
DB12349	DB00997
DB11791	DB12369
DB00331	DB09270
DB01048	DB12855
DB11673	DB00658
DB09218	DB00814
DB13943	DB01217
DB12325	DB01101
DB01065	DB00673
DB00422	DB12071
DB12071	DB00331
DB12071	DB00191
DB00640	DB00281
DB06816	DB00284
DB00951	DB00609
DB12417	DB00331
DB13044	DB00947
DB06685	DB00087
DB00747	DB00465
DB05992	DB01248
DB01205	DB00704
DB01598	DB09324
DB06489	DB00307
DB13090	DB01413
DB01656	DB13141
DB08931	DB06403
DB00361	DB08896
DB06151	DB11672
DB11740	DB06233
DB13930	DB12340
DB06685	DB08880
DB01169	DB00755
DB01221	DB00454
DB04835	DB05941
DB15462	DB06543
DB00669	DB00945
DB00448	DB00338
DB06151	DB00151
DB00159	DB00825
DB11582	DB09212
DB06999	DB00608
DB00747	DB06736
DB06190	DB01036
DB00814	DB00230
DB09322	DB00169
DB00421	DB00273
DB00747	DB00083
DB06697	DB01087
DB02709	DB05767
DB00476	DB04789
DB12874	DB12062
DB11841	DB00242
DB11974	DB11896
DB09280	DB14775
DB12371	DB06685
DB09063	DB00002
DB12078	DB01229
DB12981	DB08881
DB00633	DB01142
DB01039	DB08831
DB00612	DB00790
DB01954	DB06685
DB00602	DB12808
DB13037	DB12520
DB01234	DB11782
DB05266	DB00966
DB11526	DB01101
DB00218	DB00339
DB01083	DB00512
DB00788	DB00213
DB00471	DB00885
DB15266	DB11836
DB01065	DB01104
DB09512	DB09089
DB01115	DB00281
DB12943	DB05656
DB08818	DB09287
DB00422	DB00904
DB01137	DB00368
DB15310	DB08901
DB00188	DB01082
DB09035	DB12047
DB11731	DB00541
DB06228	DB04855
DB06218	DB05541
DB09357	DB00410
DB06176	DB11752
DB06695	DB04855
DB12150	DB08992
DB01050	DB00281
DB00602	DB08881
DB01127	DB14512
DB00860	DB01211
DB06186	DB09053
DB00615	DB00951
DB00996	DB12338
DB11752	DB00313
DB04931	DB01118
DB01005	DB11673
DB00512	DB01248
DB01085	DB00809
DB01129	DB11675
DB00115	DB00843
DB01085	DB00935
DB01003	DB15097
DB13689	DB11860
DB00515	DB13978
DB11936	DB14890
DB00973	DB14890
DB00503	DB09053
DB00016	DB00073
DB08889	DB00997
DB13164	DB12363
DB01267	DB00734
DB00014	DB11246
DB15057	DB00958
DB00788	DB00514
DB11801	DB08815
DB09061	DB06444
DB00996	DB00656
DB00331	DB06429
DB01050	DB09300
DB15212	DB01039
DB00736	DB00586
DB12610	DB00143
DB00803	DB00495
DB00692	DB00714
DB15076	DB00861
DB00608	DB00023
DB00243	DB08899
DB12155	DB00441
DB00515	DB12887
DB11841	DB09035
DB00526	DB00702
DB09030	DB00264
DB08881	DB00441
DB11823	DB00484
DB08818	DB00091
DB01098	DB01175
DB08871	DB11684
DB00423	DB00814
DB00526	DB04996
DB04835	DB06652
DB08875	DB01269
DB12191	DB12466
DB11504	DB06354
DB01111	DB12582
DB04862	DB05500
DB00398	DB08831
DB01234	DB00814
DB00749	DB00927
DB11799	DB08864
DB14922	DB14773
DB00760	DB00495
DB07795	DB00155
DB11841	DB08871
DB15670	DB00544
DB09035	DB06091
DB01598	DB01172
DB08073	DB12218
DB00073	DB15449
DB01117	DB00704
DB09299	DB15193
DB00149	DB00325
DB11759	DB15248
DB00441	DB06442
DB05351	DB09074
DB00822	DB11672
DB04115	DB07352
DB00619	DB03424
DB00530	DB01041
DB01017	DB01611
DBSALT000858	DB00107
DB11581	DB14970
DB09035	DB00465
DB02546	DB00755
DB00531	DB12978
DB00597	DB06515
DB12680	DB00843
DB09512	DB00448
DB15243	DB00997
DB14512	DB14596
DB00593	DB00313
DB00877	DB00163
DB09343	DB00249
DB11231	DB01269
DB09061	DB11664
DB00641	DB01229
DB00136	DB00126
DB09331	DB04942
DB01400	DB00904
DB01042	DBSALT000858
DB00151	DB15232
DB11100	DB00163
DB14892	DB12561
DB00803	DB02709
DB09074	DB04216
DB08933	DB06811
DB11717	DB15670
DB00413	DB00472
DB08756	DB01115
DB05633	DB01080
DB00254	DB06151
DB09035	DB15579
DB00675	DB00333
DB00818	DB00472
DB04115	DB00331
DB08828	DB00641
DB02745	DB09270
DB00820	DB00083
DB00927	DB09214
DB00811	DB01051
DB00853	DB00773
DB09083	DB04861
DB01296	DB11994
DB00041	DB05381
DB00497	DB00921
DB01113	DB01184
DB11594	DB01110
DB15653	DB11751
DB00163	DB00166
DB01051	DB00781
DB00673	DB01400
DB00673	DB00545
DB00218	DB00544
DB11799	DB00709
DB11799	DB00879
DB13896	DB11595
DB08871	DB06334
DB00686	DB08911
DB00911	DB01220
DB01109	DB11672
DB00682	DB08818
DB00317	DB04881
DB11672	DB00137
DB00046	DB00814
DB00480	DB08910
DB00193	DB12399
DB01050	DB00920
DB14843	DB11595
DB00788	DB00784
DB06083	DB11595
DB00360	DB00125
DB11581	DB11752
DB00210	DB01017
DB00165	DB00653
DB09299	DB01045
DB06720	DB04545
DB09035	DB00512
DB00201	DB00572
DB00997	DB00987
DB00997	DB08870
DB00422	DB00714
DB12870	DB00795
DB06119	DB01238
DB09061	DB00921
DB08885	DB15165
DB12483	DB14809
DB08907	DB15059
DB13201	DB00490
DB15366	DB09037
DB15412	DB00694
DB01234	DB12275
DB01032	DB06212
DB09035	DB06825
DB15071	DB12043
DB12043	DB00373
DB01263	DB01394
DB00887	DB00313
DB09061	DB00201
DB09065	DB14581
DB15053	DB00987
DB05004	DB01261
DB15169	DB09078
DB01268	DB08899
DB00515	DB06469
DB00190	DB02959
DB01085	DB00166
DB05992	DB00019
DB08911	DB14840
DB00877	DB11651
DB00686	DB00482
DB06603	DB00541
DB01065	DB01221
DB11642	DB00341
DB06800	DB00497
DB00530	DB08896
DB01117	DB12539
DB00019	DB05332
DB15078	DB08875
DB00712	DB06264
DB00669	DB00712
DB12327	DB11428
DB09512	DB00878
DB00727	DB00398
DB12235	DB00378
DB01238	DB00481
DB04743	DB06264
DB00619	DB00434
DB12109	DB01248
DB00433	DB00381
DB00847	DB00795
DB00321	DB00316
DB14792	DB11703
DB05057	DB00126
DB13896	DB08911
DB12006	DB00073
DB00989	DB00922
DB01590	DB12006
DB00134	DB12827
DB00709	DB00879
DB09061	DB03852
DB15123	DB00912
DB14035	DB15123
DB00284	DB15123
DB15123	DB00412
DB06243	DB00928
DB05812	DB01169
DB01050	DB00279
DB06736	DB00736
DB01156	DB04844
DB13781	DB01203
DB00398	DB03644
DB06151	DB05767
DB08868	DB00915
DB09061	DB00080
DB00674	DB00331
DB09061	DB01161
DB00724	DB02300
DB12836	DB09037
DB00803	DB02509
DB09061	DB11672
DB01270	DB06322
DB00338	DB06480
DB06151	DB00742
DB06811	DB12521
DB01190	DB00548
DB14962	DB01229
DB00264	DB00279
DB00877	DB01221
DB00563	DB00541
DB05232	DB00297
DB00512	DB00614
DB00136	DB08908
DB00675	DB00313
DB11793	DB15627
DB09061	DB14737
DB01254	DB15568
DB14773	DB15568
DB06691	DB00316
DB08838	DB11937
DB15297	DB14874
DB00145	DB00117
DB00877	DB09079
DB00413	DB01184
DB11117	DB00125
DB00912	DB11632
DB11632	DB00908
DB02052	DB00188
DB00060	DB05266
DB05016	DB09037
DB14539	DB09345
DB11087	DB09350
DB00788	DB00448
DB00427	DB00852
DB00852	DB01114
DB01114	DB00397
DB00956	DB01114
DB01275	DB00999
DB00241	DB00316
DB00647	DB00945
DB01081	DB00572
DB00384	DB00999
DB00771	DB00475
DB01324	DB00457
DB00415	DB01032
DB09488	DB00852
DB03904	DB00741
DB14539	DB03904
DB00846	DB00994
DB00646	DB00620
DB00994	DB00620
DB14539	DB00994
DB00994	DB00959
DB00994	DB00591
DB00994	DB00781
DB00781	DB00626
DB09567	DB09422
DB04272	DB09510
DB00207	DB00685
DB14539	DB00446
DB09096	DB00199
DB01390	DB09459
DB00199	DB14033
DB00717	DB00007
DB00721	DB00759
DB00961	DB06707
DB00454	DB00572
DB01053	DB09320
DB00668	DB00750
DB01234	DB00281
DB13943	DB13954
DB09364	DB00277
DB13944	DB13956
DB00668	DB08987
DB01010	DB00572
DB00813	DB00450
DB01181	DB09110
DB09446	DB09422
DB01069	DB00454
DB09338	DB00277
DB09153	DB00761
DB00668	DB00721
DB00595	DB00281
DB00733	DB00572
DB13954	DB00603
DB01369	DB01764
DB00759	DB00741
DB15566	DB00634
DB00781	DB00446
DB00860	DB00446
DB15566	DB00994
DB00994	DB14631
DB15566	DB00798
DB00595	DB00781
DB04815	DB00646
DB09325	DB08604
DB09543	DB00825
DB09112	DB09499
DB00979	DBSALT000858
DB00809	DB09352
DB00781	DB00440
DBSALT000858	DB06691
DB14631	DB00634
DB06711	DB08799
DB03166	DB00741
DB03166	DB14518
DB00781	DB00741
DB03166	DB01260
DB01064	DB06151
DB04711	DB00271
DB09414	DB09413
DBSALT000858	DB00465
DB00742	DB01638
DB01075	DB00852
DB00878	DB00898
DB09516	DB00755
DB02325	DB00878
DB09376	DB09377
DB02325	DB09537
DB00201	DB00696
DB01085	DB00195
DB00324	DB00634
DB00684	DB00324
DB00537	DB00741
DB14539	DB00595
DB00359	DB01581
DB00318	DB01237
DB01069	DBSALT000858
DB06723	DB09281
DB00788	DB00852
DB00405	DB00852
DB00835	DB00852
DB00514	DB00874
DB00852	DB00874
DB00519	DB00661
DB00584	DB00343
DB00719	DB00852
DB00881	DB00999
DB00652	DB00316
DB00968	DB00880
DB00968	DB00999
DB00788	DB01075
DB00335	DB00310
DB00241	DB00945
DB01015	DB01438
DB00263	DB01438
DB00542	DB00999
DB00945	DB00395
DB00475	DB00321
DB00880	DB00206
DB00310	DB00575
DB06697	DB06708
DB00497	DB00945
DB01032	DB01394
DB00436	DB01203
DB00647	DB00316
DB00310	DB00206
DB00232	DB00206
DB01275	DB00206
DB00310	DB08822
DB00584	DB00999
DB00232	DB01089
DB01357	DB09371
DB00371	DB00945
DB01170	DB00999
DB00957	DB00783
DB00321	DB00850
DB01626	DB00232
DB00206	DB00999
DB00774	DB00206
DB01325	DB00206
DB00310	DB00195
DB00475	DB09381
DB01021	DB00206
DB00423	DB00945
DB00286	DB00371
DB00691	DB00999
DB14502	DB09449
DB01501	DB00572
DB00652	DB01183
DB00598	DB00999
DB01089	DB00999
DB01324	DB00206
DB00331	DB11827
DB01261	DB11827
DB00652	DB00945
DB00373	DB00999
DB00960	DB00999
DB01357	DB00717
DB01357	DB00823
DB00977	DB09389
DB00977	DB00823
