drug_1	drug_2
DB00571	DB00669
DB00710	DB00287
DB00727	DB00533
DB00813	DB01043
DB01067	DB00433
DB01233	DB00973
DB00726	DB00580
DB00612	DB01020
DB00564	DB00697
DB01242	DB00927
DB00798	DB00761
DB00734	DB00268
DB00734	DB00533
DB00863	DB00300
DB00575	DB00268
DB00590	DB00927
DB00575	DB00533
DB00335	DB00798
DB00316	DB00976
DB00903	DB00270
DB00897	DB00909
DB00335	DB00530
DB00656	DB00214
DB01039	DB00244
DB00370	DB01595
DB01165	DB01198
DB00381	DB00887
DB01193	DB00737
DB01132	DB01101
DB00482	DB01020
DB01149	DB00285
DB01001	DB01611
DB00454	DB00962
DB01097	DB01115
DB01016	DB00264
DB00341	DB00966
DB00285	DB09026
DB00425	DB00412
DB00761	DB01012
DB00331	DB00794
DB00887	DB00489
DB00540	DB00317
DB00310	DB00537
DB01016	DB01041
DB01039	DB01069
DB01215	DB00863
DB00690	DB00695
DB00575	DB01050
DB01215	DB01069
DB01115	DB00710
DB00960	DB00425
DB01067	DB01006
DB01050	DB00734
DB00608	DB00448
DB01039	DB01117
DB00904	DB01117
DB00683	DB01069
DB09389	DB00904
DB09389	DB00338
DB01291	DB00761
DB00472	DB00370
DB01001	DB00897
DB00341	DB00289
DB00695	DB01050
DB00297	DB00564
DB01029	DB00598
DB00331	DB06700
DB00734	DB00425
DB00502	DB00317
DB01136	DB01005
DB00915	DB00697
DB00341	DB00472
DB00341	DB00544
DB00999	DB01182
DB01029	DB01041
DB01023	DB00808
DB01132	DB01041
DB00695	DB00909
DB01143	DB00264
DB00695	DB00425
DB00328	DB00884
DB00433	DB00641
DB01132	DB00853
DB01132	DB00231
DB01165	DB01589
DB01156	DB00559
DB01165	DB00545
DB01173	DB01129
DB00404	DB00182
DB00472	DB00399
DB00501	DB00884
DB00945	DB00966
DB00448	DB00370
DB00448	DB00350
DB13919	DB01132
DB00379	DB00571
DB01009	DB00697
DB00794	DB00909
DB01136	DB00976
DB00338	DB00776
DB00316	DB00904
DB00316	DB00338
DB00448	DB00897
DB01069	DB00398
DB00678	DB01591
DB00450	DB00448
DB00727	DB00669
DB00960	DB00641
DB00404	DB01162
DB00335	DB00916
DB01242	DB00916
DB01242	DB00264
DB01242	DB00379
DB01029	DB00476
DB00945	DB00533
DB00794	DB00776
DB00962	DB00246
DB01233	DB00761
DB00843	DB00580
DB01217	DB00727
DB00370	DB00300
DB01062	DB00619
DB00996	DB00317
DB00328	DB00727
DB13919	DB00924
DB00887	DB00734
DB00268	DB01012
DB00186	DB01589
DB01068	DB00450
DB13919	DB00244
DB00557	DB00480
DB01136	DB00472
DB01136	DB00544
DB00806	DB01198
DB00454	DB00412
DB00727	DB01062
DB01016	DB01591
DB00540	DB00476
DB01001	DB00967
DB01077	DB00678
DB00571	DB00440
DB00186	DB09389
DB00186	DB00540
DB00571	DB00376
DB00808	DB00461
DB00986	DB00818
DB00843	DB00669
DB00196	DB00480
DB01162	DB00480
DB00454	DB00897
DB00950	DB01241
DB01188	DB00695
DB00950	DB00798
DB01188	DB00996
DB00829	DB00213
DB00927	DB01275
DB00484	DB00580
DB01242	DB01589
DB00996	DB00281
DB00909	DB00300
DB00829	DB00990
DB00482	DB00323
DB01188	DB00745
DB00422	DB00820
DB00973	DB01012
DB00575	DB00222
DB00575	DB01067
DB00630	DB00545
DB00924	DB00991
DB01156	DB01016
DB00331	DB00213
DB00924	DB00690
DB00904	DB00530
DB00264	DB00621
DB00661	DB00737
DB01136	DB00619
DB00450	DB01069
DB00338	DB00962
DB01039	DB00991
DB01039	DB00842
DB00331	DB01165
DB00395	DB00691
DB00268	DB01162
DB00975	DB00338
DB01020	DB00398
DB00575	DB00794
DB00313	DB00191
DB00915	DB00745
DB00915	DB00641
DB00313	DB00559
DB00813	DB00986
DB01016	DB01115
DB00545	DB00938
DB00880	DB00448
DB00927	DB00533
DB00422	DB00476
DB00927	DB00268
DB00737	DB00967
DB00555	DB00966
DB00887	DB00555
DB00993	DB00338
DB02530	DB00186
DB00608	DB00695
DB00222	DB00281
DB00297	DB00761
DB00339	DB00531
DB00285	DB00659
DB00211	DB00213
DB00734	DB01591
DB01029	DB00938
DB00250	DB01224
DB00244	DB00884
DB00186	DB00752
DB00264	DB00268
DB01110	DB00435
DB00461	DB01165
DB01050	DB01012
DB00887	DB01136
DB00557	DB00448
DB00843	DB00818
DB00829	DB06700
DB00590	DB00422
DB00412	DB00691
DB00972	DB01039
DB00213	DB00794
DB00794	DB01020
DB00950	DB00808
DB00181	DB00285
DB00531	DB00370
DB00999	DB00285
DB00916	DB00287
DB00341	DB00678
DB00328	DB01223
DB00381	DB00904
DB00863	DB00740
DB00335	DB01275
DB01023	DB00472
DB00289	DB01238
DB01068	DB01012
DB01023	DB00983
DB00540	DB00300
DB00264	DB00476
DB00196	DB00966
DB00268	DB00973
DB00945	DB00761
DB01156	DB01149
DB00448	DB09389
DB01156	DB00952
DB00749	DB00222
DB00749	DB01067
DB13919	DB00641
DB00761	DB01591
DB09389	DB00863
DB00454	DB01165
DB00381	DB00181
DB00482	DB00440
DB01068	DB00196
DB00482	DB00376
DB00231	DB00285
DB00244	DB00761
DB01043	DB00761
DB00804	DB00749
DB00475	DB00338
DB00328	DB00842
DB00328	DB00991
DB00575	DB00691
DB01016	DB00412
DB00422	DB01591
DB00401	DB00884
DB01132	DB00559
DB00454	DB00570
DB00863	DB00243
DB00749	DB00737
DB01115	DB00300
DB00904	DB00440
DB00533	DB01223
DB00513	DB00727
DB00264	DB00594
DB00952	DB00246
DB01132	DB01105
DB01029	DB01105
DB01029	DB00990
DB00531	DB00570
DB00381	DB01006
DB00423	DB00863
DB00423	DB00533
DB00423	DB00481
DB00186	DB00264
DB00186	DB00524
DB00186	DB00379
DB00331	DB00231
DB00819	DB00734
DB00484	DB00737
DB01224	DB00621
DB01050	DB00904
DB00630	DB00350
DB01132	DB00976
DB01217	DB00476
DB01129	DB00962
DB00268	DB00966
DB00281	DB00850
DB00502	DB00213
DB00853	DB00820
DB00252	DB00927
DB01198	DB00214
DB00969	DB00571
DB00425	DB01320
DB00695	DB00186
DB13919	DB00842
DB00806	DB00433
DB00555	DB00422
DB01067	DB01268
DB01136	DB00691
DB00950	DB00897
DB01001	DB00557
DB00808	DB01132
DB01001	DB01005
DB00252	DB00884
DB00338	DB00763
DB00993	DB00537
DB00996	DB00530
DB00484	DB01023
DB01050	DB00953
DB00484	DB01039
DB00842	DB00559
DB00661	DB00222
DB00678	DB06700
DB00313	DB01129
DB00661	DB01067
DB00761	DB01198
DB00196	DB00555
DB00191	DB00641
DB00404	DB01105
DB00887	DB00727
DB00924	DB00598
DB01097	DB00559
DB00186	DB00545
DB01156	DB00412
DB00612	DB00829
DB01156	DB00216
DB01204	DB00282
DB01067	DB00820
DB00990	DB00580
DB01204	DB00213
DB00186	DB01132
DB00393	DB00641
DB00186	DB00960
DB00458	DB00818
DB01050	DB01291
DB01068	DB00842
DB01068	DB00991
DB00477	DB00986
DB01233	DB00727
DB00761	DB00726
DB00950	DB01062
DB01136	DB00545
DB00356	DB00328
DB01275	DB00213
DB00524	DB00761
DB00555	DB00794
DB13919	DB00425
DB13919	DB01198
DB13919	DB00909
DB00975	DB00996
DB00950	DB00331
DB00975	DB00695
DB00745	DB09389
DB00745	DB00540
DB00813	DB00909
DB01114	DB01129
DB00813	DB01198
DB01023	DB01611
DB00264	DB00350
DB00264	DB00370
DB01023	DB00557
DB00321	DB00806
DB00938	DB00399
DB00252	DB00277
DB00570	DB00966
DB00335	DB00243
DB00555	DB00897
DB04572	DB01101
DB00557	DB00244
DB00196	DB00745
DB00575	DB00590
DB00575	DB00843
DB01023	DB00544
DB00745	DB00776
DB01156	DB00749
DB00370	DB00461
DB00590	DB01611
DB00544	DB00884
DB01016	DB00423
DB00727	DB00243
DB00335	DB01067
DB00621	DB00412
DB00557	DB00951
DB00661	DB00598
DB00501	DB01016
DB00927	DB00950
DB01242	DB00641
DB00695	DB00458
DB00999	DB01591
DB00537	DB00953
DB00381	DB01032
DB00537	DB00734
DB00501	DB00590
DB01181	DB00433
DB00557	DB00799
DB00196	DB00214
DB00776	DB00641
DB01001	DB01117
DB01039	DB00461
DB00557	DB00481
DB00475	DB00370
DB00927	DB01041
DB00244	DB00331
DB00999	DB00186
DB00727	DB00480
DB00371	DB00425
DB00927	DB00191
DB00531	DB00285
DB01029	DB00794
DB00222	DB00458
DB00915	DB00909
DB01005	DB01165
DB00798	DB00818
DB00214	DB01268
DB00533	DB00669
DB01026	DB00916
DB00804	DB01224
DB01026	DB00264
DB01062	DB00763
DB00590	DB01043
DB01005	DB01062
DB00924	DB01132
DB00945	DB00196
DB00695	DB01182
DB00904	DB01020
DB00482	DB01077
DB00915	DB00196
DB00482	DB00749
DB00619	DB00897
DB00737	DB00489
DB00531	DB01097
DB00321	DB00697
DB00215	DB01238
DB01165	DB00905
DB00776	DB00559
DB00996	DB00398
DB00482	DB00540
DB00531	DB00186
DB00252	DB00580
DB00524	DB00461
DB00915	DB00181
DB01165	DB00338
DB00571	DB00776
DB00182	DB00285
DB01039	DB01241
DB00310	DB00557
DB00482	DB00524
DB00482	DB00457
DB01062	DB00231
DB00181	DB00737
DB00472	DB00727
DB01115	DB01069
DB00678	DB00549
DB00678	DB00962
DB00727	DB00268
DB00819	DB00555
DB01589	DB00967
DB01241	DB00540
DB01165	DB00884
DB00280	DB00641
DB00341	DB00331
DB01241	DB00222
DB01181	DB00186
DB01020	DB00976
DB00927	DB00813
DB01029	DB00399
DB00213	DB00938
DB00472	DB00231
DB00661	DB00461
DB00341	DB09389
DB00341	DB00540
DB00328	DB00841
DB00316	DB00697
DB01136	DB00350
DB01173	DB00425
DB00695	DB00433
DB00425	DB00594
DB00695	DB00669
DB00448	DB00559
DB00181	DB00661
DB00222	DB00399
DB00341	DB00829
DB01059	DB01165
DB00745	DB00806
DB01149	DB00669
DB01077	DB01016
DB00422	DB00761
DB00316	DB00909
DB00316	DB01198
DB01068	DB00938
DB00297	DB00580
DB01110	DB00904
DB00270	DB00884
DB00863	DB00691
DB00630	DB00244
DB00321	DB00909
DB00612	DB00996
DB00215	DB06700
DB00798	DB00433
DB00950	DB00619
DB00794	DB00669
DB00761	DB00559
DB00484	DB00338
DB00484	DB00904
DB00458	DB00191
DB00630	DB00924
DB00484	DB00884
DB00331	DB00422
DB00557	DB00863
DB00571	DB00489
DB13919	DB00938
DB00328	DB01132
DB00213	DB01320
DB01242	DB00829
DB00887	DB00641
DB00395	DB00231
DB01128	DB00186
DB01136	DB01097
DB00996	DB00947
DB01097	DB00863
DB00887	DB00863
DB00533	DB00998
DB00533	DB00216
DB00395	DB01129
DB00404	DB00231
DB01097	DB00669
DB01067	DB00571
DB00404	DB01129
DB00196	DB01059
DB00887	DB00401
DB01132	DB00398
DB00555	DB00533
DB00843	DB00524
DB01039	DB00208
DB00745	DB00752
DB00915	DB00884
DB00313	DB01267
DB00450	DB01050
DB00999	DB00455
DB00882	DB00338
DB00477	DB01115
DB00863	DB00905
DB00321	DB00761
DB01097	DB00461
DB00619	DB00231
DB01215	DB00455
DB00423	DB00991
DB01050	DB00990
DB00683	DB01165
DB00590	DB00285
DB00975	DB01110
DB00524	DB01115
DB01009	DB00399
DB01204	DB01059
DB00321	DB01069
DB00575	DB01591
DB00341	DB00905
DB00457	DB00641
DB00338	DB01268
DB00461	DB00580
DB01039	DB00285
DB00370	DB00842
DB01193	DB01068
DB01068	DB00990
DB01050	DB00850
DB00916	DB01149
DB01050	DB00806
DB01224	DB00734
DB00972	DB00641
DB00331	DB01204
DB01001	DB00820
DB00531	DB01115
DB00952	DB00540
DB00335	DB00475
DB00316	DB01097
DB00915	DB00425
DB00630	DB00656
DB00630	DB00752
DB00472	DB00555
DB01043	DB00422
DB00335	DB01050
DB01005	DB01129
DB01611	DB01291
DB00281	DB00973
DB00341	DB01254
DB01039	DB00745
DB00945	DB00501
DB00321	DB01029
DB00196	DB00842
DB00537	DB00264
DB00537	DB00524
DB00737	DB00806
DB00252	DB01068
DB00252	DB00575
DB00341	DB00268
DB00341	DB00533
DB00264	DB01041
DB00335	DB01198
DB00335	DB00425
DB00806	DB00853
DB00916	DB01223
DB00201	DB01224
DB00564	DB00749
DB00277	DB00927
DB00215	DB00371
DB00196	DB00678
DB01050	DB00408
DB01050	DB00678
DB00996	DB00455
DB00915	DB00996
DB09389	DB00214
DB00455	DB00457
DB01001	DB00244
DB00904	DB00973
DB00481	DB00710
DB00191	DB00285
DB00513	DB00433
DB00461	DB00231
DB00945	DB00571
DB00945	DB00818
DB01233	DB00398
DB00969	DB00231
DB00884	DB00947
DB00513	DB00316
DB00341	DB01050
DB00661	DB00285
DB00215	DB00804
DB01062	DB00973
DB00196	DB00690
DB00863	DB01268
DB00371	DB00863
DB00695	DB00806
DB00341	DB00656
DB01068	DB01067
DB00953	DB00533
DB00678	DB01124
DB01233	DB00726
DB00533	DB00214
DB00339	DB01016
DB00476	DB00412
DB01068	DB00425
DB00231	DB00243
DB01068	DB01198
DB01068	DB00909
DB00808	DB01115
DB01233	DB00571
DB00850	DB00761
DB00181	DB00996
DB00863	DB00580
DB00338	DB00317
DB01077	DB00317
DB00819	DB00533
DB00945	DB00983
DB00641	DB00307
DB01129	DB00910
DB01059	DB00440
DB01068	DB00593
DB00482	DB00697
DB01132	DB00317
DB00678	DB01165
DB00458	DB00973
DB00482	DB00448
DB01006	DB00540
DB00813	DB00695
DB00321	DB00808
DB00916	DB01204
DB00213	DB01117
DB00761	DB00884
DB01136	DB00244
DB00350	DB00533
DB01059	DB00853
DB00231	DB00480
DB00182	DB00313
DB00829	DB01020
DB00630	DB00433
DB00745	DB00246
DB00186	DB00549
DB01204	DB00399
DB00335	DB00484
DB01068	DB00776
DB01241	DB00448
DB00683	DB01115
DB00818	DB00966
DB00310	DB00186
DB00215	DB00953
DB01077	DB01050
DB00215	DB00740
DB00501	DB00537
DB00186	DB00784
DB00335	DB00208
DB01068	DB00619
DB00331	DB00540
DB00381	DB00973
DB01050	DB01110
DB01224	DB00376
DB00477	DB00734
DB00268	DB00697
DB00270	DB00282
DB00196	DB00976
DB01001	DB00776
DB01016	DB00480
DB00661	DB00196
DB00328	DB00745
DB01050	DB00726
DB00927	DB00328
DB00395	DB00745
DB00813	DB00983
DB00395	DB01033
DB01068	DB01233
DB00477	DB00537
DB00630	DB00425
DB00630	DB01198
DB00630	DB00909
DB00252	DB00697
DB00404	DB00745
DB00927	DB00818
DB00404	DB01033
DB01050	DB00530
DB00477	DB00641
DB00661	DB00947
DB00277	DB00564
DB00887	DB00425
DB01067	DB00697
DB00727	DB00425
DB00727	DB01198
DB00727	DB00909
DB01062	DB01020
DB01097	DB00489
DB00927	DB01043
DB00927	DB00454
DB00313	DB01162
DB01193	DB00916
DB00425	DB00976
DB00784	DB00210
DB00422	DB00641
DB01039	DB01110
DB00999	DB00557
DB01005	DB00370
DB01217	DB00370
DB00999	DB01611
DB00999	DB01005
DB00575	DB00376
DB00450	DB00533
DB00950	DB00270
DB00749	DB00338
DB00749	DB00904
DB00571	DB00559
DB00887	DB00196
DB00749	DB01029
DB00564	DB00281
DB01023	DB00433
DB00564	DB01050
DB01097	DB00842
DB01097	DB00991
DB01595	DB00734
DB00371	DB00285
DB01156	DB01589
DB00916	DB00734
DB00818	DB00863
DB00818	DB00481
DB00545	DB00476
DB00695	DB00683
DB00381	DB00727
DB01233	DB00268
DB01233	DB00533
DB01016	DB00734
DB00222	DB00455
DB00370	DB00376
DB00222	DB00186
DB00215	DB00947
DB00440	DB01591
DB00408	DB00264
DB00422	DB01268
DB00590	DB01026
DB00590	DB01009
DB00213	DB00571
DB00401	DB00412
DB01156	DB00549
DB00250	DB00213
DB00264	DB00211
DB01156	DB00962
DB00264	DB00683
DB00250	DB00282
DB01595	DB00863
DB00761	DB00243
DB00455	DB00973
DB00331	DB00966
DB00555	DB00399
DB00472	DB00619
DB00455	DB01012
DB00661	DB00973
DB00338	DB00850
DB00996	DB01198
DB00338	DB00806
DB00264	DB01110
DB01023	DB00282
DB00381	DB01275
DB00924	DB00210
DB01023	DB00213
DB00316	DB00798
DB00316	DB01241
DB01238	DB06700
DB01068	DB01020
DB00996	DB00371
DB01181	DB00842
DB00564	DB00559
DB00950	DB00983
DB00475	DB00231
DB01029	DB00619
DB00423	DB01069
DB00882	DB01198
DB00695	DB00540
DB00564	DB00967
DB00531	DB01023
DB00531	DB01039
DB00695	DB01033
DB00422	DB00897
DB01193	DB00973
DB00379	DB01132
DB00341	DB00210
DB01115	DB00285
DB00381	DB00243
DB00697	DB00399
DB01136	DB01012
DB00472	DB00433
DB00945	DB00425
DB00313	DB00641
DB00945	DB00909
DB00794	DB01238
DB00335	DB01128
DB00196	DB00973
DB00458	DB00285
DB00829	DB00952
DB00829	DB01149
DB00920	DB00264
DB00843	DB00285
DB00335	DB00745
DB00482	DB00244
DB00612	DB00950
DB01069	DB01117
DB00612	DB00813
DB00310	DB01041
DB00381	DB00897
DB01242	DB01062
DB00482	DB00924
DB00341	DB00476
DB00404	DB00619
DB00661	DB00966
DB00455	DB00433
DB00196	DB00806
DB00813	DB00710
DB00829	DB00962
DB00215	DB01062
DB00829	DB00549
DB00335	DB00186
DB01039	DB01033
DB00501	DB00641
DB00381	DB00196
DB01193	DB00853
DB00482	DB00951
DB00784	DB00264
DB00395	DB00213
DB01001	DB01173
DB01062	DB01224
DB00734	DB00641
DB00482	DB00863
DB00950	DB00231
DB00623	DB00999
DB00999	DB00683
DB01233	DB00338
DB01005	DB00317
DB00215	DB00196
DB00477	DB00196
DB00264	DB00905
DB00887	DB00884
DB00996	DB00734
DB00904	DB00231
DB00264	DB00412
DB01001	DB00623
DB01077	DB00448
DB00264	DB00216
DB01611	DB01088
DB00482	DB01069
DB00621	DB00641
DB00843	DB00489
DB00213	DB00659
DB00341	DB00691
DB00656	DB01238
DB01136	DB01032
DB01136	DB00433
DB00575	DB00641
DB00425	DB00214
DB00186	DB00243
DB00924	DB00317
DB13919	DB00186
DB13919	DB00455
DB01132	DB00962
DB01001	DB00215
DB01032	DB00641
DB01241	DB01069
DB00630	DB00672
DB00630	DB00477
DB00630	DB01114
DB01241	DB00863
DB01241	DB00481
DB01097	DB00454
DB01589	DB01591
DB00262	DB00482
DB01188	DB00916
DB00401	DB01165
DB01188	DB00264
DB01188	DB00544
DB01009	DB01224
DB00335	DB01238
DB00745	DB01101
DB00630	DB00457
DB01156	DB01611
DB00477	DB01589
DB00973	DB01591
DB00924	DB00951
DB00749	DB01069
DB01156	DB00544
DB01156	DB00472
DB00745	DB00621
DB00972	DB01069
DB00843	DB00678
DB00222	DB00557
DB00531	DB01204
DB01156	DB00897
DB00916	DB00745
DB00350	DB01115
DB01050	DB00808
DB01136	DB00853
DB00975	DB00231
DB00950	DB00794
DB01067	DB00246
DB00678	DB00967
DB00927	DB01181
DB00555	DB00842
DB00927	DB00458
DB00484	DB01136
DB00924	DB00669
DB00843	DB00813
DB01156	DB00659
DB00564	DB00727
DB00423	DB01268
DB00484	DB00281
DB01039	DB01115
DB00484	DB01050
DB01611	DB00214
DB01039	DB00555
DB00986	DB00863
DB13919	DB01029
DB00945	DB00590
DB00571	DB00918
DB00973	DB00763
DB01611	DB00557
DB01128	DB13919
DB01039	DB00214
DB01156	DB01005
DB00524	DB00841
DB00502	DB01069
DB00537	DB00910
DB01110	DB00338
DB00608	DB00338
DB00477	DB00264
DB00477	DB00916
DB01043	DB00973
DB01149	DB00973
DB00338	DB00967
DB01110	DB00820
DB01001	DB09026
DB00186	DB00918
DB00745	DB01224
DB00475	DB00555
DB00695	DB00331
DB00338	DB00480
DB01020	DB00243
DB00884	DB01041
DB00915	DB00281
DB00915	DB01050
DB01165	DB00243
DB00285	DB00559
DB00829	DB00734
DB00297	DB00425
DB00335	DB00710
DB00282	DB00947
DB00590	DB00270
DB00316	DB00806
DB00829	DB00953
DB01068	DB00480
DB01039	DB00423
DB00590	DB00905
DB00264	DB00461
DB00281	DB01233
DB00482	DB00570
DB01149	DB00776
DB00321	DB00829
DB01233	DB00669
DB00575	DB01204
DB00863	DB00489
DB00887	DB00695
DB00887	DB00996
DB00564	DB00448
DB00590	DB00818
DB00590	DB00571
DB00557	DB00399
DB00808	DB00966
DB00590	DB00268
DB00590	DB00533
DB00975	DB00313
DB00829	DB00455
DB00829	DB00186
DB00328	DB00317
DB01023	DB00973
DB01001	DB00214
DB01097	DB00641
DB00570	DB00300
DB00829	DB00285
DB01068	DB00182
DB01067	DB00656
DB00745	DB00461
DB00381	DB00412
DB00440	DB00480
DB01217	DB00222
DB01043	DB00909
DB00537	DB00656
DB01165	DB00976
DB01016	DB00897
DB00395	DB01009
DB00395	DB01026
DB00544	DB00999
DB00310	DB00472
DB01020	DB00317
DB01032	DB00938
DB00404	DB01009
DB00270	DB01132
DB00404	DB01026
DB00316	DB00270
DB01136	DB00370
DB00590	DB00287
DB00695	DB01129
DB00938	DB00967
DB00268	DB00580
DB00737	DB00761
DB00575	DB01006
DB01050	DB00897
DB00316	DB01162
DB00328	DB00669
DB01129	DB00533
DB01009	DB00884
DB00678	DB00734
DB00678	DB00953
DB00945	DB00313
DB01006	DB00433
DB01029	DB00710
DB01001	DB00246
DB01001	DB00710
DB01067	DB00549
DB00455	DB00401
DB00829	DB00450
DB00482	DB00975
DB00678	DB00282
DB00808	DB01041
DB00482	DB00214
DB00678	DB00213
DB01204	DB00440
DB01023	DB01224
DB00335	DB00433
DB00990	DB01101
DB00335	DB01032
DB01242	DB01129
DB01223	DB00641
DB00404	DB00784
DB00880	DB00641
DB00951	DB00533
DB00401	DB00973
DB00950	DB01105
DB01198	DB00204
DB00904	DB00580
DB00458	DB01129
DB00281	DB00656
DB00262	DB00313
DB00975	DB00399
DB01001	DB00404
DB00484	DB01067
DB00484	DB00222
DB01068	DB00317
DB00969	DB00916
DB00969	DB00264
DB01156	DB00555
DB00975	DB00580
DB00993	DB00440
DB00996	DB00231
DB00215	DB00461
DB01242	DB00967
DB00338	DB01132
DB00213	DB00243
DB00822	DB00313
DB00745	DB00884
DB00945	DB01242
DB00252	DB01132
DB01136	DB00672
DB00477	DB00575
DB00477	DB01068
DB01136	DB00457
DB00455	DB00678
DB00975	DB00317
DB00313	DB00594
DB00381	DB00484
DB01193	DB01009
DB00749	DB00953
DB00727	DB00204
DB01029	DB00530
DB00370	DB00489
DB13919	DB00208
DB01156	DB00630
DB00533	DB00990
DB00972	DB00924
DB01097	DB00656
DB01156	DB01001
DB01067	DB00999
DB00822	DB00186
DB00972	DB00983
DB00806	DB00285
DB00575	DB01043
DB00575	DB00454
DB01068	DB00669
DB00280	DB00313
DB00231	DB00910
DB00975	DB01005
DB01059	DB01320
DB00448	DB00433
DB00422	DB00398
DB00975	DB00557
DB00993	DB00813
DB00575	DB01165
DB00972	DB00938
DB01006	DB00990
DB01156	DB00737
DB00252	DB00338
DB00252	DB00904
DB00381	DB01005
DB00196	DB01069
DB01136	DB01591
DB00808	DB00338
DB00808	DB00904
DB00250	DB00502
DB00656	DB01020
DB00313	DB00571
DB00335	DB01016
DB00313	DB00818
DB00268	DB00216
DB00804	DB01069
DB00501	DB00338
DB00501	DB00904
DB00887	DB00531
DB00630	DB01129
DB00215	DB01012
DB00501	DB00784
DB00661	DB00808
DB01115	DB00399
DB01156	DB00953
DB00476	DB00905
DB01156	DB00734
DB00321	DB01097
DB00268	DB00656
DB00564	DB00393
DB00996	DB00559
DB01291	DB00549
DB00695	DB00480
DB00564	DB00924
DB00282	DB00213
DB01173	DB00656
DB00575	DB00761
DB00244	DB00370
DB00270	DB00678
DB00884	DB00820
DB00564	DB00537
DB00454	DB00641
DB00215	DB01254
DB01067	DB01132
DB00448	DB00243
DB00727	DB01129
DB00270	DB00580
DB00761	DB00776
DB00395	DB01591
DB00455	DB00481
DB01050	DB01026
DB00455	DB00863
DB00381	DB00734
DB00916	DB00481
DB00461	DB00806
DB00749	DB00555
DB00829	DB00196
DB00222	DB00842
DB00695	DB00776
DB00927	DB01033
DB01136	DB01067
DB00404	DB01591
DB00975	DB01238
DB00804	DB00996
DB00884	DB00726
DB00993	DB00737
DB00953	DB00580
DB00195	DB00533
DB00313	DB00983
DB01151	DB00186
DB01181	DB00641
DB01193	DB00727
DB00564	DB00544
DB00564	DB00472
DB01115	DB00476
DB00531	DB00996
DB00531	DB00695
DB00749	DB00455
DB00776	DB00967
DB00477	DB00476
DB00813	DB01204
DB00310	DB00734
DB00341	DB00884
DB00448	DB00841
DB01242	DB00476
DB00564	DB00678
DB01026	DB00338
DB01026	DB00904
DB00590	DB00580
DB00983	DB01165
DB00502	DB00281
DB00749	DB01062
DB01165	DB00214
DB00727	DB00440
DB01233	DB00401
DB00571	DB00214
DB00695	DB00991
DB00450	DB00818
DB00557	DB01149
DB00482	DB01162
DB00537	DB00208
DB00678	DB01043
DB00262	DB01041
DB00678	DB00454
DB00695	DB00502
DB00482	DB00501
DB00455	DB00423
DB00501	DB00433
DB00186	DB01129
DB00215	DB00910
DB01105	DB00641
DB00321	DB01067
DB00813	DB01069
DB00945	DB00842
DB00819	DB00818
DB00395	DB00537
DB00262	DB00338
DB00262	DB00904
DB00281	DB00669
DB01241	DB01162
DB00695	DB00489
DB00395	DB00590
DB00196	DB00631
DB00973	DB00480
DB00404	DB00537
DB00321	DB00678
DB00808	DB01062
DB00945	DB00297
DB00842	DB00967
DB00264	DB01129
DB00945	DB00317
DB00630	DB00973
DB00993	DB01020
DB00641	DB00905
DB00623	DB01238
DB00761	DB00285
DB01068	DB01105
DB00341	DB00501
DB00268	DB00910
DB00316	DB09389
DB00678	DB01238
DB00945	DB00887
DB01001	DB01101
DB00455	DB00399
DB01595	DB00973
DB00277	DB00502
DB00727	DB00691
DB00924	DB00398
DB00776	DB00398
DB00484	DB00482
DB00501	DB01591
DB00950	DB00853
DB00281	DB01165
DB01001	DB00745
DB00813	DB00287
DB00252	DB00350
DB00395	DB00820
DB00252	DB00370
DB00335	DB00975
DB00927	DB01194
DB01001	DB01268
DB00564	DB00804
DB00564	DB00481
DB00404	DB00820
DB00555	DB00425
DB00555	DB00909
DB00482	DB01194
DB00404	DB01012
DB00481	DB00208
DB01115	DB01101
DB01132	DB00287
DB00215	DB00557
DB00381	DB00481
DB00213	DB01088
DB00215	DB01611
DB00215	DB01005
DB00196	DB01006
DB01062	DB00549
DB00804	DB00950
DB00819	DB00557
DB01067	DB00966
DB00501	DB00370
DB00804	DB00813
DB00630	DB00186
DB00630	DB00455
DB00404	DB00843
DB00381	DB00951
DB00945	DB00947
DB00338	DB01088
DB00331	DB00533
DB00477	DB00557
DB00951	DB01115
DB01149	DB00246
DB00270	DB01020
DB00313	DB00938
DB00996	DB00737
DB00196	DB00282
DB01129	DB00489
DB01217	DB00678
DB00313	DB00697
DB01233	DB00300
DB01016	DB00820
DB01069	DB01268
DB01132	DB00204
DB00481	DB00656
DB00761	DB00691
DB00381	DB01088
DB00924	DB00695
DB00924	DB00996
DB00945	DB00480
DB00297	DB00842
DB00887	DB01050
DB00555	DB00776
DB00313	DB01611
DB00641	DB00300
DB00313	DB00557
DB01039	DB01026
DB01039	DB01009
DB01156	DB00433
DB01162	DB00204
DB00843	DB00268
DB00843	DB00533
DB00356	DB00331
DB00945	DB00580
DB00829	DB00289
DB00264	DB00884
DB00454	DB00863
DB02530	DB00537
DB00370	DB01162
DB00381	DB01241
DB00433	DB00214
DB01020	DB00966
DB01039	DB00976
DB00461	DB00571
DB00423	DB00966
DB00683	DB00338
DB00683	DB00904
DB01156	DB13919
DB00533	DB00412
DB00843	DB00281
DB00843	DB00780
DB00531	DB00884
DB01029	DB00270
DB00501	DB01268
DB00999	DB00734
DB00999	DB00953
DB01193	DB01016
